"Distance" "MP" "Class"
"17865" -925 3.3 "Mammalia"
"17866" -935 2.9 "Mammalia"
"17867" -942 5 "Mammalia"
"17868" -1058 20.7 "Mammalia"
"17869" -1125 58 "Mammalia"
"17870" -1208 61.2 "Mammalia"
"17871" -1240 44.5 "Mammalia"
"17872" -1322 61.8 "Mammalia"
"17873" -1410 77.2 "Mammalia"
"17874" -1477 77.5 "Mammalia"
"17875" -1502 69.4 "Mammalia"
"17876" -1623 70.9 "Mammalia"
"17877" -1633 61.3 "Mammalia"
"17878" -1649 39.8 "Mammalia"
"17879" -1671 31.8 "Mammalia"
"17880" -1694 17.5 "Mammalia"
"17881" -1712 17.3 "Mammalia"
"17882" -1717 39.5 "Mammalia"
"17883" -1742 40 "Mammalia"
"17884" -1767 52.9 "Mammalia"
"17885" -1804 53.9 "Mammalia"
"17886" -1808 52.8 "Mammalia"
"17887" -1812 51.7 "Mammalia"
"17888" -1900 53.2 "Mammalia"
"17889" -1915 55.8 "Mammalia"
"17890" -1976 59.2 "Mammalia"
"17891" -2010 59.2 "Mammalia"
"17892" -2058 73.7 "Mammalia"
"17893" -2061 81.8 "Mammalia"
"17894" -2078 79.5 "Mammalia"
"17895" -2099 70.1 "Mammalia"
"17896" -2121 79.2 "Mammalia"
"17897" -2135 89.8 "Mammalia"
"17898" -2253 92.3 "Mammalia"
"17899" -2276 93.4 "Mammalia"
"17900" -2297 93 "Mammalia"
"17901" -2310 92.8 "Mammalia"
"17902" -2370 90.7 "Mammalia"
"17903" -2433 86.2 "Mammalia"
"17904" -2444 69.5 "Mammalia"
"17905" -2528 62.1 "Mammalia"
"17906" -2583 63.8 "Mammalia"
"17907" -2603 65 "Mammalia"
"17908" -2616 65.8 "Mammalia"
"17909" -2673 63.6 "Mammalia"
"17910" -2706 71.2 "Mammalia"
"17911" -2739 78.5 "Mammalia"
"17912" -2764 75.7 "Mammalia"
"17913" -2768 79.9 "Mammalia"
"17914" -2786 80.1 "Mammalia"
"17915" -2809 73.4 "Mammalia"
"17916" -2918 73.5 "Mammalia"
"17917" -2954 69.7 "Mammalia"
"17918" -2971 63.4 "Mammalia"
"17919" -3029 92.3 "Mammalia"
"17920" -3190 93.1 "Mammalia"
"17921" -3206 92.1 "Mammalia"
"17922" -3238 90.8 "Mammalia"
"17923" -3266 87.7 "Mammalia"
"17924" -3283 85.6 "Mammalia"
"17925" -3302 85.1 "Mammalia"
"17926" -3338 84.5 "Mammalia"
"17927" -3393 73.4 "Mammalia"
"17928" -3399 77.6 "Mammalia"
"17929" -3543 85.4 "Mammalia"
"17930" -3555 84.2 "Mammalia"
"17931" -3676 75.5 "Mammalia"
"17932" -3686 69.1 "Mammalia"
"17933" -3747 64.3 "Mammalia"
"17934" -3753 65.8 "Mammalia"
"17935" -3790 64.9 "Mammalia"
"17936" -3917 61.3 "Mammalia"
"17937" -3921 66.5 "Mammalia"
"17938" -3939 72.4 "Mammalia"
"17939" -4036 79.1 "Mammalia"
"17940" -4095 84.4 "Mammalia"
"17941" -4188 83.6 "Mammalia"
"17942" -4206 79.8 "Mammalia"
"17943" -4264 84.3 "Mammalia"
"17944" -4367 87.1 "Mammalia"
"17945" -4390 87.3 "Mammalia"
"17946" -4482 82.1 "Mammalia"
"17947" -4548 76.6 "Mammalia"
"17948" -4576 60 "Mammalia"
"17949" -4611 61.1 "Mammalia"
"17950" -4655 73.5 "Mammalia"
"17951" -4690 78.9 "Mammalia"
"17952" -4702 81.6 "Mammalia"
"17953" -4711 86.4 "Mammalia"
"17954" -4765 88.2 "Mammalia"
"17955" -4795 89.3 "Mammalia"
"17956" -4829 88.8 "Mammalia"
"17957" -4858 84.8 "Mammalia"
"17958" -4897 86.6 "Mammalia"
"17959" -4914 87.6 "Mammalia"
"17960" -4928 86.6 "Mammalia"
"17961" -4967 88.3 "Mammalia"
"17962" -4974 88.7 "Mammalia"
"17963" -4980 73.8 "Mammalia"
"17964" -4985 79.7 "Mammalia"
"17965" -4993 84.5 "Mammalia"
"17966" -5027 89.7 "Mammalia"
"17967" -5029 86.4 "Mammalia"
"17968" -5053 74.3 "Mammalia"
"17969" -5064 77.1 "Mammalia"
"17970" -5071 87.7 "Mammalia"
"17971" -5073 85.8 "Mammalia"
"17972" -5082 86.9 "Mammalia"
"17973" -5137 86.7 "Mammalia"
"17974" -5162 84 "Mammalia"
"17975" -5190 89.1 "Mammalia"
"17976" -5212 88.6 "Mammalia"
"17977" -5220 84 "Mammalia"
"17978" -5271 92.2 "Mammalia"
"17979" -5304 91.6 "Mammalia"
"17980" -5321 91.2 "Mammalia"
"17981" -5328 94.2 "Mammalia"
"17982" -5330 93.4 "Mammalia"
"17983" -5344 90.3 "Mammalia"
"17984" -5365 91.2 "Mammalia"
"17985" -5416 90.1 "Mammalia"
"17986" -5425 92.7 "Mammalia"
"17987" -5427 93.2 "Mammalia"
"17988" -5433 87.9 "Mammalia"
"17989" -5452 90 "Mammalia"
"17990" -5469 88.7 "Mammalia"
"17991" -5472 88.2 "Mammalia"
"17992" -5498 86.1 "Mammalia"
"17993" -5503 79 "Mammalia"
"17994" -5534 68.9 "Mammalia"
"17995" -5556 78.7 "Mammalia"
"17996" -5639 86.4 "Mammalia"
"17997" -5685 88.2 "Mammalia"
"17998" -5735 90.7 "Mammalia"
"17999" -5804 91.9 "Mammalia"
"18000" -5822 93.7 "Mammalia"
"18001" -5872 94.4 "Mammalia"
"18002" -5900 95 "Mammalia"
"18003" -5947 94.8 "Mammalia"
"18004" -6010 92.9 "Mammalia"
"18005" -6066 94.8 "Mammalia"
"18006" -6069 96.7 "Mammalia"
"18007" -6071 96.1 "Mammalia"
"18008" -6086 92.3 "Mammalia"
"18009" -6095 92.7 "Mammalia"
"18010" -6103 90.2 "Mammalia"
"18011" -6197 85.9 "Mammalia"
"18012" -6209 85.8 "Mammalia"
"18013" -6242 86.8 "Mammalia"
"18014" -6253 89.7 "Mammalia"
"18015" -6310 90.9 "Mammalia"
"18016" -6323 90.7 "Mammalia"
"18017" -6432 92.2 "Mammalia"
"18018" -6457 95.7 "Mammalia"
"18019" -6481 96.1 "Mammalia"
"18020" -6523 95.9 "Mammalia"
"18021" -6532 95.5 "Mammalia"
"18022" -6553 95.4 "Mammalia"
"18023" -6578 95.6 "Mammalia"
"18024" -6615 95.9 "Mammalia"
"18025" -6642 96 "Mammalia"
"18026" -6656 95.7 "Mammalia"
"18027" -6667 95.8 "Mammalia"
"18028" -6805 94.6 "Mammalia"
"18029" -6926 87.9 "Mammalia"
"18030" -6932 92.8 "Mammalia"
"18031" -6951 96.2 "Mammalia"
"18032" -6954 96.1 "Mammalia"
"18033" -7012 96.1 "Mammalia"
"18034" -7041 95.6 "Mammalia"
"18035" -7055 95.5 "Mammalia"
"18036" -7075 95.1 "Mammalia"
"18037" -7089 94.5 "Mammalia"
"18038" -7100 95.4 "Mammalia"
"18039" -7133 95.7 "Mammalia"
"18040" -7160 94.9 "Mammalia"
"18041" -7171 92.8 "Mammalia"
"18042" -7193 89.6 "Mammalia"
"18043" -7290 86.4 "Mammalia"
"18044" -7414 75.6 "Mammalia"
"18045" -7452 74.9 "Mammalia"
"18046" -7464 70.2 "Mammalia"
"18047" -7530 64.6 "Mammalia"
"18048" -7562 53.2 "Mammalia"
"18049" -7571 53.7 "Mammalia"
"18050" -7613 53.5 "Mammalia"
"18051" -7669 59.7 "Mammalia"
"18052" -7689 65.9 "Mammalia"
"18053" -7799 86.2 "Mammalia"
"18054" -7813 84.4 "Mammalia"
"18055" -7841 88.5 "Mammalia"
"18056" -7865 89.9 "Mammalia"
"18057" -7871 86.9 "Mammalia"
"18058" -7931 91.8 "Mammalia"
"18059" -8038 90.9 "Mammalia"
"18060" -8118 90.8 "Mammalia"
"18061" -8127 92.3 "Mammalia"
"18062" -8246 88.2 "Mammalia"
"18063" -8292 91.4 "Mammalia"
"18064" -8296 94.3 "Mammalia"
"18065" -8313 94 "Mammalia"
"18066" -8320 95.3 "Mammalia"
"18067" -8334 94.9 "Mammalia"
"18068" -8346 91.7 "Mammalia"
"18069" -8360 90.4 "Mammalia"
"18070" -8381 79.4 "Mammalia"
"18071" -8416 76.5 "Mammalia"
"18072" -8443 84.8 "Mammalia"
"18073" -8457 86.8 "Mammalia"
"18074" -8498 94.3 "Mammalia"
"18075" -8599 93.5 "Mammalia"
"18076" -8677 84.7 "Mammalia"
"18077" -8837 73.9 "Mammalia"
"18078" -8847 77.5 "Mammalia"
"18079" -8960 75.3 "Mammalia"
"18080" -8999 76.4 "Mammalia"
"18081" -9459 78.6 "Mammalia"
"18082" -9539 64 "Mammalia"
"18083" -9549 57.3 "Mammalia"
"18084" -9572 37.8 "Mammalia"
"18085" -9683 34.6 "Mammalia"
"18086" -9760 75.8 "Mammalia"
"18087" -9821 84 "Mammalia"
"18088" -9862 88.1 "Mammalia"
"18089" -9889 94.2 "Mammalia"
"18090" -9925 95.8 "Mammalia"
"18091" 9970 78.6 "Mammalia"
"18092" 9949 51 "Mammalia"
"18093" 9941 61 "Mammalia"
"18094" 9902 66.3 "Mammalia"
"18095" 9862 81.7 "Mammalia"
"18096" 9836 90.8 "Mammalia"
"18097" 9732 92.4 "Mammalia"
"18098" 9586 89.9 "Mammalia"
"18099" 9561 90.5 "Mammalia"
"18100" 9548 48 "Mammalia"
"18101" 9546 87.4 "Mammalia"
"18102" 9527 79.4 "Mammalia"
"18103" 9462 86.8 "Mammalia"
"18104" 9420 90 "Mammalia"
"18105" 9412 92 "Mammalia"
"18106" 9364 94.8 "Mammalia"
"18107" 9320 96.1 "Mammalia"
"18108" 9228 96.1 "Mammalia"
"18109" 9198 96 "Mammalia"
"18110" 9130 96.3 "Mammalia"
"18111" 9124 96 "Mammalia"
"18112" 9121 91.8 "Mammalia"
"18113" 9099 82.5 "Mammalia"
"18114" 9048 79 "Mammalia"
"18115" 9018 77.7 "Mammalia"
"18116" 8820 94.7 "Mammalia"
"18117" 8771 94.7 "Mammalia"
"18118" 8767 96.3 "Mammalia"
"18119" 8765 96.4 "Mammalia"
"18120" 8762 95.4 "Mammalia"
"18121" 8755 96 "Mammalia"
"18122" 8727 95.4 "Mammalia"
"18123" 8718 95.2 "Mammalia"
"18124" 8695 95.8 "Mammalia"
"18125" 8637 96.2 "Mammalia"
"18126" 8609 96.4 "Mammalia"
"18127" 8600 96.6 "Mammalia"
"18128" 8593 96.6 "Mammalia"
"18129" 8579 96.8 "Mammalia"
"18130" 8559 96.5 "Mammalia"
"18131" 8548 95.8 "Mammalia"
"18132" 8515 95.6 "Mammalia"
"18133" 8459 94.4 "Mammalia"
"18134" 8451 92.3 "Mammalia"
"18135" 8444 89.8 "Mammalia"
"18136" 8427 86.8 "Mammalia"
"18137" 8421 94.1 "Mammalia"
"18138" 8397 96 "Mammalia"
"18139" 8341 95.7 "Mammalia"
"18140" 8267 96.1 "Mammalia"
"18141" 8252 96.3 "Mammalia"
"18142" 8249 96.5 "Mammalia"
"18143" 8175 96.7 "Mammalia"
"18144" 8135 96.4 "Mammalia"
"18145" 8103 95.4 "Mammalia"
"18146" 8029 95.5 "Mammalia"
"18147" 7983 96.2 "Mammalia"
"18148" 7949 95.7 "Mammalia"
"18149" 7941 95 "Mammalia"
"18150" 7844 95.1 "Mammalia"
"18151" 7827 95.7 "Mammalia"
"18152" 7781 95.6 "Mammalia"
"18153" 7731 95.5 "Mammalia"
"18154" 7677 95.4 "Mammalia"
"18155" 7653 94.9 "Mammalia"
"18156" 7647 94 "Mammalia"
"18157" 7615 94.6 "Mammalia"
"18158" 7552 92.7 "Mammalia"
"18159" 7543 49.6 "Mammalia"
"18160" 7337 26.5 "Mammalia"
"18161" 7276 23.2 "Mammalia"
"18162" 7229 21 "Mammalia"
"18163" 7219 26.6 "Mammalia"
"18164" 7214 34.4 "Mammalia"
"18165" 7098 32.8 "Mammalia"
"18166" 7086 36.8 "Mammalia"
"18167" 7053 44 "Mammalia"
"18168" 6803 83 "Mammalia"
"18169" 6758 78.5 "Mammalia"
"18170" 6712 64.4 "Mammalia"
"18171" 6694 52.7 "Mammalia"
"18172" 6671 54.4 "Mammalia"
"18173" 6662 55.4 "Mammalia"
"18174" 6625 66.2 "Mammalia"
"18175" 6581 86 "Mammalia"
"18176" 6434 90.9 "Mammalia"
"18177" 6410 49.7 "Mammalia"
"18178" 6398 92.4 "Mammalia"
"18179" 6269 90.7 "Mammalia"
"18180" 6253 86.6 "Mammalia"
"18181" 6128 65.3 "Mammalia"
"18182" 6117 84.6 "Mammalia"
"18183" 6052 93.6 "Mammalia"
"18184" 6012 92.1 "Mammalia"
"18185" 5933 92.9 "Mammalia"
"18186" 5865 92.5 "Mammalia"
"18187" 5862 94.9 "Mammalia"
"18188" 5846 95.8 "Mammalia"
"18189" 5723 90.9 "Mammalia"
"18190" 5669 84.9 "Mammalia"
"18191" 5627 93.2 "Mammalia"
"18192" 5536 93.7 "Mammalia"
"18193" 5479 92.4 "Mammalia"
"18194" 5469 91.5 "Mammalia"
"18195" 5467 90.8 "Mammalia"
"18196" 5457 88.3 "Mammalia"
"18197" 5299 55.3 "Mammalia"
"18198" 5293 33.8 "Mammalia"
"18199" 5230 7.9 "Mammalia"
"18200" 5211 5.2 "Mammalia"
"18201" 5204 4.9 "Mammalia"
"18202" 5132 5.9 "Mammalia"
"18203" 5085 6.9 "Mammalia"
"18204" 5053 8.2 "Mammalia"
"18205" 4869 75.1 "Mammalia"
"18206" 4841 88.3 "Mammalia"
"18207" 4797 83.4 "Mammalia"
"18208" 4723 40.6 "Mammalia"
"18209" 4636 31.8 "Mammalia"
"18210" 4587 86.3 "Mammalia"
"18211" 4422 93 "Mammalia"
"18212" 4420 93.2 "Mammalia"
"18213" 4289 62.7 "Mammalia"
"18214" 4192 4.5 "Mammalia"
"18215" 4166 4 "Mammalia"
"18216" 4158 4.3 "Mammalia"
"18217" 4143 3.6 "Mammalia"
"18218" 4008 4.1 "Mammalia"
"18219" 3963 6.7 "Mammalia"
"18220" 3881 8.7 "Mammalia"
"18221" 3729 6.4 "Mammalia"
"18222" 3353 45.2 "Mammalia"
"18223" 3307 35.9 "Mammalia"
"18224" 3271 14.7 "Mammalia"
"18225" 3237 17.9 "Mammalia"
"18226" 3162 13.6 "Mammalia"
"18227" 3106 8 "Mammalia"
"18228" 3077 6.3 "Mammalia"
"18229" 3068 4.7 "Mammalia"
"18230" 3049 3.8 "Mammalia"
"18231" 2997 3.6 "Mammalia"
"18232" 2948 3.4 "Mammalia"
"18233" 2916 3.1 "Mammalia"
"18234" 2898 3.4 "Mammalia"
"18235" 2882 3.3 "Mammalia"
"18236" 2875 3.3 "Mammalia"
"18237" 2863 3.3 "Mammalia"
"18238" 2857 3.3 "Mammalia"
"18239" 2811 3.2 "Mammalia"
"18240" 2791 3.3 "Mammalia"
"18241" 2782 3.5 "Mammalia"
"18242" 2771 3.3 "Mammalia"
"18243" 2747 3 "Mammalia"
"18244" 2678 3.4 "Mammalia"
"18245" 2586 3.5 "Mammalia"
"18246" 2559 3.3 "Mammalia"
"18247" 2538 3.5 "Mammalia"
"18248" 2524 3.3 "Mammalia"
"18249" 2514 3.1 "Mammalia"
"18250" 2481 3.4 "Mammalia"
"18251" 2438 3.2 "Mammalia"
"18252" 2412 3.3 "Mammalia"
"18253" 2383 3.6 "Mammalia"
"18254" 2376 3.3 "Mammalia"
"18255" 2327 3.5 "Mammalia"
"18256" 2321 3.7 "Mammalia"
"18257" 2317 3.7 "Mammalia"
"18258" 2293 3.5 "Mammalia"
"18259" 2281 3.6 "Mammalia"
"18260" 2247 3.6 "Mammalia"
"18261" 2230 3.4 "Mammalia"
"18262" 2218 3.4 "Mammalia"
"18263" 2215 3.4 "Mammalia"
"18264" 2189 3.3 "Mammalia"
"18265" 2185 3.5 "Mammalia"
"18266" 2177 3.6 "Mammalia"
"18267" 2173 3.5 "Mammalia"
"18268" 2169 3.2 "Mammalia"
"18269" 2149 3.7 "Mammalia"
"18270" 2147 3.5 "Mammalia"
"18271" 2143 4 "Mammalia"
"18272" 2108 4 "Mammalia"
"18273" 2090 3.7 "Mammalia"
"18274" 2059 3.9 "Mammalia"
"18275" 2032 3.7 "Mammalia"
"18276" 2026 3.7 "Mammalia"
"18277" 2014 3.8 "Mammalia"
"18278" 2000 3.9 "Mammalia"
"18279" 1990 3.9 "Mammalia"
"18280" 1960 3.9 "Mammalia"
"18281" 1863 3.8 "Mammalia"
"18282" 1834 3.8 "Mammalia"
"18283" 1782 3.8 "Mammalia"
"18284" 1756 3.8 "Mammalia"
"18285" 1725 3.6 "Mammalia"
"18286" 1699 3.4 "Mammalia"
"18287" 1576 3.5 "Mammalia"
"18288" 1569 3.4 "Mammalia"
"18289" 1540 3.5 "Mammalia"
"18290" 1532 3.5 "Mammalia"
"18291" 1515 3.5 "Mammalia"
"18292" 1509 3.5 "Mammalia"
"18293" 1490 3.2 "Mammalia"
"18294" 1464 3.7 "Mammalia"
"18295" 1462 3.4 "Mammalia"
"18296" 1434 3.8 "Mammalia"
"18297" 1422 3.5 "Mammalia"
"18298" 1410 3.1 "Mammalia"
"18299" 1399 3.3 "Mammalia"
"18300" 1356 3.4 "Mammalia"
"18301" 1341 3.3 "Mammalia"
"18302" 1335 3.4 "Mammalia"
"18303" 1329 3.1 "Mammalia"
"18304" 1284 3.7 "Mammalia"
"18305" 1281 3.6 "Mammalia"
"18306" 1242 3.4 "Mammalia"
"18307" 1207 3.7 "Mammalia"
"18308" 1203 4.1 "Mammalia"
"18309" 1201 3.7 "Mammalia"
"18310" 1189 4.1 "Mammalia"
"18311" 1182 4 "Mammalia"
"18312" 1158 3.6 "Mammalia"
"18313" 1145 3.7 "Mammalia"
"18314" 1141 3.7 "Mammalia"
"18315" 1135 3.8 "Mammalia"
"18316" 1091 3.7 "Mammalia"
"18317" 1084 3.7 "Mammalia"
"18318" 1069 3.6 "Mammalia"
"18319" 1064 3.3 "Mammalia"
"18320" 1054 3.4 "Mammalia"
"18321" 1051 3.3 "Mammalia"
"18322" 1047 3.7 "Mammalia"
"18323" 1045 3.5 "Mammalia"
"18324" 1039 3.7 "Mammalia"
"18325" 1024 3.6 "Mammalia"
"18326" 1018 3.3 "Mammalia"
"18327" 1012 3.3 "Mammalia"
"18328" 1009 3.4 "Mammalia"
"18329" 1006 3.5 "Mammalia"
"18330" 1002 3.8 "Mammalia"
"18331" 1000 3.5 "Mammalia"
"18332" 997 4 "Mammalia"
"18333" 972 3.8 "Mammalia"
"18334" 962 3.4 "Mammalia"
"18335" 958 3.6 "Mammalia"
"18336" 956 3.3 "Mammalia"
"18337" 946 3.7 "Mammalia"
"18338" 940 3.7 "Mammalia"
"18339" 934 3.2 "Mammalia"
"18340" 919 3.2 "Mammalia"
"18341" 916 3.4 "Mammalia"
"18342" 914 3.2 "Mammalia"
"18343" 911 3.5 "Mammalia"
"18344" 898 3.7 "Mammalia"
"18345" 888 3.2 "Mammalia"
"18346" 885 3.1 "Mammalia"
"18347" 882 3.3 "Mammalia"
"18348" 880 4 "Mammalia"
"18349" 878 3.7 "Mammalia"
"18350" 853 3.2 "Mammalia"
"18351" 848 3 "Mammalia"
"18352" 844 2.7 "Mammalia"
"18353" 842 3.1 "Mammalia"
"18354" 813 3.6 "Mammalia"
"18355" 807 3.3 "Mammalia"
"18356" 801 3.3 "Mammalia"
"18357" 799 3 "Mammalia"
"18358" 796 3.2 "Mammalia"
"18359" 794 4.1 "Mammalia"
"18360" 792 3.6 "Mammalia"
"18361" 759 3.3 "Mammalia"
"18362" 755 2.8 "Mammalia"
"18363" 746 2.7 "Mammalia"
"18364" 740 3.2 "Mammalia"
"18365" 736 3 "Mammalia"
"18366" 724 3.2 "Mammalia"
"18367" 721 3.1 "Mammalia"
"18368" 716 3.5 "Mammalia"
"18369" 713 3.5 "Mammalia"
"18370" 711 3.9 "Mammalia"
"18371" 709 3.9 "Mammalia"
"18372" 707 3.5 "Mammalia"
"18373" 703 2.7 "Mammalia"
"18374" 701 2.7 "Mammalia"
"18375" 698 3.1 "Mammalia"
"18376" 682 2.7 "Mammalia"
"18377" 675 3 "Mammalia"
"18378" 670 2.8 "Mammalia"
"18379" 657 3.1 "Mammalia"
"18380" 655 3.1 "Mammalia"
"18381" 649 3.5 "Mammalia"
"18382" 645 3.3 "Mammalia"
"18383" 638 3.1 "Mammalia"
"18384" 636 3.1 "Mammalia"
"18385" 633 3.6 "Mammalia"
"18386" 618 3.5 "Mammalia"
"18387" 614 3.2 "Mammalia"
"18388" 608 3.3 "Mammalia"
"18389" 602 3.3 "Mammalia"
"18390" 587 3.4 "Mammalia"
"18391" 585 3.2 "Mammalia"
"18392" 577 4.1 "Mammalia"
"18393" 565 3.6 "Mammalia"
"18394" 561 3.8 "Mammalia"
"18395" 559 3.6 "Mammalia"
"18396" 550 3.2 "Mammalia"
"18397" 535 3.2 "Mammalia"
"18398" 533 3.2 "Mammalia"
"18399" 529 3.3 "Mammalia"
"18400" 527 3.5 "Mammalia"
"18401" 518 3.1 "Mammalia"
"18402" 505 3.1 "Mammalia"
"18403" 503 3.2 "Mammalia"
"18404" 499 3.2 "Mammalia"
"18405" 488 3.2 "Mammalia"
"18406" 473 3.3 "Mammalia"
"18407" 471 3 "Mammalia"
"18408" 467 3.8 "Mammalia"
"18409" 465 4 "Mammalia"
"18410" 443 3.6 "Mammalia"
"18411" 434 3.4 "Mammalia"
"18412" 425 3 "Mammalia"
"18413" 422 3.1 "Mammalia"
"18414" 420 3.2 "Mammalia"
"18415" 409 3.7 "Mammalia"
"18416" 388 3.5 "Mammalia"
"18417" 370 3.2 "Mammalia"
"18418" 367 3.1 "Mammalia"
"18419" 357 3.2 "Mammalia"
"18420" 352 3.3 "Mammalia"
"18421" 346 3.3 "Mammalia"
"18422" 337 3.3 "Mammalia"
"18423" 332 3.4 "Mammalia"
"18424" 330 3.3 "Mammalia"
"18425" 323 3.8 "Mammalia"
"18426" 319 3.2 "Mammalia"
"18427" 317 3.1 "Mammalia"
"18428" 311 4 "Mammalia"
"18429" 309 3.5 "Mammalia"
"18430" 303 3.6 "Mammalia"
"18431" 295 3.5 "Mammalia"
"18432" 275 2.8 "Mammalia"
"18433" 254 3.1 "Mammalia"
"18434" 252 3.4 "Mammalia"
"18435" 243 3.5 "Mammalia"
"18436" 240 3.6 "Mammalia"
"18437" 235 3.3 "Mammalia"
"18438" 219 3.3 "Mammalia"
"18439" 212 3.5 "Mammalia"
"18440" 207 3.8 "Mammalia"
"18441" 198 3.8 "Mammalia"
"18442" 188 3.8 "Mammalia"
"18443" 184 4 "Mammalia"
"18444" 175 4 "Mammalia"
"18445" 173 3.7 "Mammalia"
"18446" 169 3.9 "Mammalia"
"18447" 163 3.8 "Mammalia"
"18448" 159 3.5 "Mammalia"
"18449" 154 3.3 "Mammalia"
"18450" 147 3.4 "Mammalia"
"18451" 138 3.3 "Mammalia"
"18452" 134 3.5 "Mammalia"
"18453" 126 3.5 "Mammalia"
"18454" 113 3.3 "Mammalia"
"18455" 110 3.5 "Mammalia"
"18456" 100 3.4 "Mammalia"
"18457" 96 3.4 "Mammalia"
"18458" 93 3.4 "Mammalia"
"18459" 88 3.2 "Mammalia"
"18460" 79 3.2 "Mammalia"
"18461" 65 3.3 "Mammalia"
"18462" 63 3.2 "Mammalia"
"18463" 58 3.7 "Mammalia"
"18464" 54 3.2 "Mammalia"
"18465" 52 3.2 "Mammalia"
"18466" 46 3.9 "Mammalia"
"18467" 43 3.3 "Mammalia"
"18468" 34 3.2 "Mammalia"
"18469" 32 2.9 "Mammalia"
"18470" 29 3.7 "Mammalia"
"18471" 27 3.9 "Mammalia"
"18472" 24 3.5 "Mammalia"
"18473" 21 3.5 "Mammalia"
"18474" 7 3.1 "Mammalia"
"18475" 4 2.9 "Mammalia"
"18476" 1 3.7 "Mammalia"
"18477" -1 3.3 "Mammalia"
"18478" -5 3.8 "Mammalia"
"18479" -9 3.7 "Mammalia"
"18480" -30 3.3 "Mammalia"
"18481" -38 3.4 "Mammalia"
"18482" -42 3.4 "Mammalia"
"18483" -55 3.5 "Mammalia"
"18484" -57 3.5 "Mammalia"
"18485" -60 3.9 "Mammalia"
"18486" -71 3.7 "Mammalia"
"18487" -77 3.4 "Mammalia"
"18488" -80 3.3 "Mammalia"
"18489" -122 3.3 "Mammalia"
"18490" -138 3.4 "Mammalia"
"18491" -144 3.7 "Mammalia"
"18492" -178 3.6 "Mammalia"
"18493" -185 3.5 "Mammalia"
"18494" -204 3.4 "Mammalia"
"18495" -217 3.5 "Mammalia"
"18496" -219 4.1 "Mammalia"
"18497" -221 3.9 "Mammalia"
"18498" -224 3.2 "Mammalia"
"18499" -233 3.2 "Mammalia"
"18500" -235 3 "Mammalia"
"18501" -242 3.7 "Mammalia"
"18502" -255 3.4 "Mammalia"
"18503" -260 3.3 "Mammalia"
"18504" -266 3.2 "Mammalia"
"18505" -286 3.3 "Mammalia"
"18506" -302 3.4 "Mammalia"
"18507" -317 3.7 "Mammalia"
"18508" -319 3.5 "Mammalia"
"18509" -339 4.1 "Mammalia"
"18510" -357 3.4 "Mammalia"
"18511" -386 3.2 "Mammalia"
"18512" -412 3.2 "Mammalia"
"18513" -472 2.8 "Mammalia"
"18514" -615 3.2 "Mammalia"
"18515" -630 3.1 "Mammalia"
"18516" -667 3 "Mammalia"
"18517" -683 3.8 "Mammalia"
"18518" -718 4.1 "Mammalia"
"18519" -796 6.1 "Mammalia"
"18520" -821 8.2 "Mammalia"
"18521" -845 9.5 "Mammalia"
"18522" -850 13.2 "Mammalia"
"18523" -852 20.8 "Mammalia"
"18524" -888 21.8 "Mammalia"
"18525" -892 19.3 "Mammalia"
"18526" -910 6.4 "Mammalia"
"18527" -921 4.3 "Mammalia"
"18528" -951 3.7 "Mammalia"
"18529" -971 3.9 "Mammalia"
"18530" -1002 5.2 "Mammalia"
"18531" -1112 14.3 "Mammalia"
"18532" -1122 31.1 "Mammalia"
"18533" -1129 62.4 "Mammalia"
"18534" -1164 70.6 "Mammalia"
"18535" -1174 93.8 "Mammalia"
"18536" -1196 94.5 "Mammalia"
"18537" -1313 93.3 "Mammalia"
"18538" -1328 79.8 "Mammalia"
"18539" -1330 60.3 "Mammalia"
"18540" -1357 63.8 "Mammalia"
"18541" -1388 64.2 "Mammalia"
"18542" -1431 39.8 "Mammalia"
"18543" -1587 5.7 "Mammalia"
"18544" -1676 4.1 "Mammalia"
"18545" -1706 5.5 "Mammalia"
"18546" -1719 11.5 "Mammalia"
"18547" -1727 11 "Mammalia"
"18548" -1737 13.4 "Mammalia"
"18549" -1744 35.2 "Mammalia"
"18550" -1792 49.8 "Mammalia"
"18551" -1799 56.5 "Mammalia"
"18552" -1851 43.9 "Mammalia"
"18553" -1889 22.4 "Mammalia"
"18554" -2001 41.7 "Mammalia"
"18555" -2006 43.4 "Mammalia"
"18556" -2061 52.5 "Mammalia"
"18557" -2149 45 "Mammalia"
"18558" -2218 94.4 "Mammalia"
"18559" -2237 95.3 "Mammalia"
"18560" -2280 95.6 "Mammalia"
"18561" -2334 95.9 "Mammalia"
"18562" -2386 96.1 "Mammalia"
"18563" -2427 96.2 "Mammalia"
"18564" -2432 96.3 "Mammalia"
"18565" -2497 95.1 "Mammalia"
"18566" -2516 93.5 "Mammalia"
"18567" -2520 90.6 "Mammalia"
"18568" -2529 90.3 "Mammalia"
"18569" -2619 95 "Mammalia"
"18570" -2661 95.9 "Mammalia"
"18571" -2692 95.9 "Mammalia"
"18572" -2733 96.1 "Mammalia"
"18573" -2851 96.3 "Mammalia"
"18574" -2876 96.3 "Mammalia"
"18575" -2980 96.3 "Mammalia"
"18576" -2993 96.2 "Mammalia"
"18577" -3002 95.8 "Mammalia"
"18578" -3023 94.9 "Mammalia"
