"mp"	"count"	"chromosome"	"dinucleotide"	"id"
49.1	1600	"chr8"	"CpG"	"hg38"
49.1	1202	"chr9"	"CpG"	"hg38"
49.1	1060	"chrX"	"CpG"	"hg38"
49.1	130	"chrY"	"CpG"	"hg38"
49.2	2354	"chr1"	"CpG"	"hg38"
49.2	1550	"chr10"	"CpG"	"hg38"
49.2	1510	"chr11"	"CpG"	"hg38"
49.2	1314	"chr12"	"CpG"	"hg38"
49.2	1016	"chr13"	"CpG"	"hg38"
49.2	852	"chr14"	"CpG"	"hg38"
49.2	926	"chr15"	"CpG"	"hg38"
49.2	1042	"chr16"	"CpG"	"hg38"
49.2	966	"chr17"	"CpG"	"hg38"
49.2	868	"chr18"	"CpG"	"hg38"
49.2	816	"chr19"	"CpG"	"hg38"
49.2	2344	"chr2"	"CpG"	"hg38"
49.2	922	"chr20"	"CpG"	"hg38"
49.2	566	"chr21"	"CpG"	"hg38"
49.2	510	"chr22"	"CpG"	"hg38"
49.2	1774	"chr3"	"CpG"	"hg38"
49.2	1766	"chr4"	"CpG"	"hg38"
49.2	1792	"chr5"	"CpG"	"hg38"
49.2	1580	"chr6"	"CpG"	"hg38"
49.2	1712	"chr7"	"CpG"	"hg38"
49.2	1502	"chr8"	"CpG"	"hg38"
49.2	1250	"chr9"	"CpG"	"hg38"
49.2	952	"chrX"	"CpG"	"hg38"
49.2	142	"chrY"	"CpG"	"hg38"
49.3	2282	"chr1"	"CpG"	"hg38"
49.3	1590	"chr10"	"CpG"	"hg38"
49.3	1474	"chr11"	"CpG"	"hg38"
49.3	1330	"chr12"	"CpG"	"hg38"
49.3	968	"chr13"	"CpG"	"hg38"
49.3	844	"chr14"	"CpG"	"hg38"
49.3	926	"chr15"	"CpG"	"hg38"
49.3	1140	"chr16"	"CpG"	"hg38"
49.3	994	"chr17"	"CpG"	"hg38"
49.3	916	"chr18"	"CpG"	"hg38"
49.3	748	"chr19"	"CpG"	"hg38"
49.3	2408	"chr2"	"CpG"	"hg38"
49.3	914	"chr20"	"CpG"	"hg38"
49.3	558	"chr21"	"CpG"	"hg38"
49.3	558	"chr22"	"CpG"	"hg38"
49.3	1778	"chr3"	"CpG"	"hg38"
49.3	1786	"chr4"	"CpG"	"hg38"
49.3	1598	"chr5"	"CpG"	"hg38"
49.3	1544	"chr6"	"CpG"	"hg38"
49.3	1730	"chr7"	"CpG"	"hg38"
49.3	1622	"chr8"	"CpG"	"hg38"
49.3	1188	"chr9"	"CpG"	"hg38"
49.3	1056	"chrX"	"CpG"	"hg38"
49.3	126	"chrY"	"CpG"	"hg38"
49.4	2350	"chr1"	"CpG"	"hg38"
49.4	1584	"chr10"	"CpG"	"hg38"
49.4	1480	"chr11"	"CpG"	"hg38"
49.4	1228	"chr12"	"CpG"	"hg38"
49.4	938	"chr13"	"CpG"	"hg38"
49.4	890	"chr14"	"CpG"	"hg38"
49.4	916	"chr15"	"CpG"	"hg38"
49.4	1062	"chr16"	"CpG"	"hg38"
49.4	978	"chr17"	"CpG"	"hg38"
49.4	802	"chr18"	"CpG"	"hg38"
49.4	808	"chr19"	"CpG"	"hg38"
49.4	2364	"chr2"	"CpG"	"hg38"
49.4	830	"chr20"	"CpG"	"hg38"
49.4	510	"chr21"	"CpG"	"hg38"
49.4	586	"chr22"	"CpG"	"hg38"
49.4	1878	"chr3"	"CpG"	"hg38"
49.4	1698	"chr4"	"CpG"	"hg38"
49.4	1662	"chr5"	"CpG"	"hg38"
49.4	1524	"chr6"	"CpG"	"hg38"
49.4	1744	"chr7"	"CpG"	"hg38"
49.4	1594	"chr8"	"CpG"	"hg38"
49.4	1272	"chr9"	"CpG"	"hg38"
49.4	972	"chrX"	"CpG"	"hg38"
49.4	168	"chrY"	"CpG"	"hg38"
49.5	2456	"chr1"	"CpG"	"hg38"
49.5	1504	"chr10"	"CpG"	"hg38"
49.5	1586	"chr11"	"CpG"	"hg38"
49.5	1300	"chr12"	"CpG"	"hg38"
49.5	1004	"chr13"	"CpG"	"hg38"
49.5	882	"chr14"	"CpG"	"hg38"
49.5	852	"chr15"	"CpG"	"hg38"
49.5	1086	"chr16"	"CpG"	"hg38"
49.5	1028	"chr17"	"CpG"	"hg38"
49.5	840	"chr18"	"CpG"	"hg38"
49.5	750	"chr19"	"CpG"	"hg38"
49.5	2456	"chr2"	"CpG"	"hg38"
49.5	848	"chr20"	"CpG"	"hg38"
49.5	472	"chr21"	"CpG"	"hg38"
49.5	628	"chr22"	"CpG"	"hg38"
49.5	1830	"chr3"	"CpG"	"hg38"
49.5	1864	"chr4"	"CpG"	"hg38"
49.5	1704	"chr5"	"CpG"	"hg38"
49.5	1476	"chr6"	"CpG"	"hg38"
49.5	1694	"chr7"	"CpG"	"hg38"
49.5	1500	"chr8"	"CpG"	"hg38"
49.5	1274	"chr9"	"CpG"	"hg38"
49.5	916	"chrX"	"CpG"	"hg38"
49.5	176	"chrY"	"CpG"	"hg38"
49.6	2524	"chr1"	"CpG"	"hg38"
49.6	1556	"chr10"	"CpG"	"hg38"
49.6	1556	"chr11"	"CpG"	"hg38"
49.6	1292	"chr12"	"CpG"	"hg38"
49.6	1022	"chr13"	"CpG"	"hg38"
49.6	878	"chr14"	"CpG"	"hg38"
49.6	938	"chr15"	"CpG"	"hg38"
49.6	1092	"chr16"	"CpG"	"hg38"
49.6	952	"chr17"	"CpG"	"hg38"
49.6	928	"chr18"	"CpG"	"hg38"
49.6	718	"chr19"	"CpG"	"hg38"
49.6	2404	"chr2"	"CpG"	"hg38"
49.6	864	"chr20"	"CpG"	"hg38"
49.6	546	"chr21"	"CpG"	"hg38"
49.6	612	"chr22"	"CpG"	"hg38"
49.6	1864	"chr3"	"CpG"	"hg38"
49.6	1886	"chr4"	"CpG"	"hg38"
49.6	1620	"chr5"	"CpG"	"hg38"
49.6	1544	"chr6"	"CpG"	"hg38"
49.6	1610	"chr7"	"CpG"	"hg38"
49.6	1570	"chr8"	"CpG"	"hg38"
49.6	1194	"chr9"	"CpG"	"hg38"
49.6	948	"chrX"	"CpG"	"hg38"
49.6	170	"chrY"	"CpG"	"hg38"
49.7	2478	"chr1"	"CpG"	"hg38"
49.7	1510	"chr10"	"CpG"	"hg38"
49.7	1508	"chr11"	"CpG"	"hg38"
49.7	1306	"chr12"	"CpG"	"hg38"
49.7	1090	"chr13"	"CpG"	"hg38"
49.7	882	"chr14"	"CpG"	"hg38"
49.7	870	"chr15"	"CpG"	"hg38"
49.7	1076	"chr16"	"CpG"	"hg38"
49.7	974	"chr17"	"CpG"	"hg38"
49.7	866	"chr18"	"CpG"	"hg38"
49.7	808	"chr19"	"CpG"	"hg38"
49.7	2406	"chr2"	"CpG"	"hg38"
49.7	908	"chr20"	"CpG"	"hg38"
49.7	448	"chr21"	"CpG"	"hg38"
49.7	468	"chr22"	"CpG"	"hg38"
49.7	1858	"chr3"	"CpG"	"hg38"
49.7	1916	"chr4"	"CpG"	"hg38"
49.7	1758	"chr5"	"CpG"	"hg38"
49.7	1530	"chr6"	"CpG"	"hg38"
49.7	1808	"chr7"	"CpG"	"hg38"
49.7	1668	"chr8"	"CpG"	"hg38"
49.7	1282	"chr9"	"CpG"	"hg38"
49.7	1034	"chrX"	"CpG"	"hg38"
49.7	164	"chrY"	"CpG"	"hg38"
49.8	2540	"chr1"	"CpG"	"hg38"
49.8	1572	"chr10"	"CpG"	"hg38"
49.8	1430	"chr11"	"CpG"	"hg38"
49.8	1274	"chr12"	"CpG"	"hg38"
49.8	1076	"chr13"	"CpG"	"hg38"
49.8	920	"chr14"	"CpG"	"hg38"
49.8	866	"chr15"	"CpG"	"hg38"
49.8	1036	"chr16"	"CpG"	"hg38"
49.8	1076	"chr17"	"CpG"	"hg38"
49.8	868	"chr18"	"CpG"	"hg38"
49.8	762	"chr19"	"CpG"	"hg38"
49.8	2458	"chr2"	"CpG"	"hg38"
49.8	896	"chr20"	"CpG"	"hg38"
49.8	554	"chr21"	"CpG"	"hg38"
49.8	632	"chr22"	"CpG"	"hg38"
49.8	1814	"chr3"	"CpG"	"hg38"
49.8	1906	"chr4"	"CpG"	"hg38"
49.8	1704	"chr5"	"CpG"	"hg38"
49.8	1606	"chr6"	"CpG"	"hg38"
49.8	1766	"chr7"	"CpG"	"hg38"
49.8	1650	"chr8"	"CpG"	"hg38"
49.8	1250	"chr9"	"CpG"	"hg38"
49.8	1028	"chrX"	"CpG"	"hg38"
49.8	158	"chrY"	"CpG"	"hg38"
49.9	2444	"chr1"	"CpG"	"hg38"
49.9	1586	"chr10"	"CpG"	"hg38"
49.9	1496	"chr11"	"CpG"	"hg38"
49.9	1364	"chr12"	"CpG"	"hg38"
49.9	964	"chr13"	"CpG"	"hg38"
49.9	962	"chr14"	"CpG"	"hg38"
49.9	948	"chr15"	"CpG"	"hg38"
49.9	1136	"chr16"	"CpG"	"hg38"
49.9	1062	"chr17"	"CpG"	"hg38"
49.9	876	"chr18"	"CpG"	"hg38"
49.9	732	"chr19"	"CpG"	"hg38"
49.9	2474	"chr2"	"CpG"	"hg38"
49.9	838	"chr20"	"CpG"	"hg38"
49.9	480	"chr21"	"CpG"	"hg38"
49.9	636	"chr22"	"CpG"	"hg38"
49.9	1806	"chr3"	"CpG"	"hg38"
49.9	1784	"chr4"	"CpG"	"hg38"
49.9	1666	"chr5"	"CpG"	"hg38"
49.9	1596	"chr6"	"CpG"	"hg38"
49.9	1736	"chr7"	"CpG"	"hg38"
49.9	1450	"chr8"	"CpG"	"hg38"
49.9	1256	"chr9"	"CpG"	"hg38"
49.9	1032	"chrX"	"CpG"	"hg38"
49.9	138	"chrY"	"CpG"	"hg38"
50	2368	"chr1"	"CpG"	"hg38"
50	1568	"chr10"	"CpG"	"hg38"
50	1430	"chr11"	"CpG"	"hg38"
50	1274	"chr12"	"CpG"	"hg38"
50	1110	"chr13"	"CpG"	"hg38"
50	876	"chr14"	"CpG"	"hg38"
50	912	"chr15"	"CpG"	"hg38"
50	1146	"chr16"	"CpG"	"hg38"
50	1040	"chr17"	"CpG"	"hg38"
50	848	"chr18"	"CpG"	"hg38"
50	778	"chr19"	"CpG"	"hg38"
50	2488	"chr2"	"CpG"	"hg38"
50	858	"chr20"	"CpG"	"hg38"
50	534	"chr21"	"CpG"	"hg38"
50	538	"chr22"	"CpG"	"hg38"
50	1816	"chr3"	"CpG"	"hg38"
50	1888	"chr4"	"CpG"	"hg38"
50	1720	"chr5"	"CpG"	"hg38"
50	1526	"chr6"	"CpG"	"hg38"
50	1744	"chr7"	"CpG"	"hg38"
50	1574	"chr8"	"CpG"	"hg38"
50	1332	"chr9"	"CpG"	"hg38"
50	1032	"chrX"	"CpG"	"hg38"
50	180	"chrY"	"CpG"	"hg38"
50.1	2574	"chr1"	"CpG"	"hg38"
50.1	1598	"chr10"	"CpG"	"hg38"
50.1	1548	"chr11"	"CpG"	"hg38"
50.1	1372	"chr12"	"CpG"	"hg38"
50.1	1000	"chr13"	"CpG"	"hg38"
50.1	864	"chr14"	"CpG"	"hg38"
50.1	974	"chr15"	"CpG"	"hg38"
50.1	1080	"chr16"	"CpG"	"hg38"
50.1	1094	"chr17"	"CpG"	"hg38"
50.1	878	"chr18"	"CpG"	"hg38"
50.1	714	"chr19"	"CpG"	"hg38"
50.1	2508	"chr2"	"CpG"	"hg38"
50.1	920	"chr20"	"CpG"	"hg38"
50.1	600	"chr21"	"CpG"	"hg38"
50.1	570	"chr22"	"CpG"	"hg38"
50.1	1740	"chr3"	"CpG"	"hg38"
50.1	1830	"chr4"	"CpG"	"hg38"
50.1	1806	"chr5"	"CpG"	"hg38"
50.1	1508	"chr6"	"CpG"	"hg38"
50.1	1734	"chr7"	"CpG"	"hg38"
50.1	1602	"chr8"	"CpG"	"hg38"
50.1	1260	"chr9"	"CpG"	"hg38"
50.1	1028	"chrX"	"CpG"	"hg38"
50.1	172	"chrY"	"CpG"	"hg38"
50.2	2594	"chr1"	"CpG"	"hg38"
50.2	1636	"chr10"	"CpG"	"hg38"
50.2	1482	"chr11"	"CpG"	"hg38"
50.2	1388	"chr12"	"CpG"	"hg38"
50.2	1006	"chr13"	"CpG"	"hg38"
50.2	912	"chr14"	"CpG"	"hg38"
50.2	954	"chr15"	"CpG"	"hg38"
50.2	1154	"chr16"	"CpG"	"hg38"
50.2	1004	"chr17"	"CpG"	"hg38"
50.2	886	"chr18"	"CpG"	"hg38"
50.2	742	"chr19"	"CpG"	"hg38"
50.2	2434	"chr2"	"CpG"	"hg38"
50.2	858	"chr20"	"CpG"	"hg38"
50.2	512	"chr21"	"CpG"	"hg38"
50.2	624	"chr22"	"CpG"	"hg38"
50.2	1834	"chr3"	"CpG"	"hg38"
50.2	1802	"chr4"	"CpG"	"hg38"
50.2	1844	"chr5"	"CpG"	"hg38"
50.2	1588	"chr6"	"CpG"	"hg38"
50.2	1712	"chr7"	"CpG"	"hg38"
50.2	1662	"chr8"	"CpG"	"hg38"
50.2	1326	"chr9"	"CpG"	"hg38"
50.2	956	"chrX"	"CpG"	"hg38"
50.2	150	"chrY"	"CpG"	"hg38"
50.3	2520	"chr1"	"CpG"	"hg38"
50.3	1640	"chr10"	"CpG"	"hg38"
50.3	1560	"chr11"	"CpG"	"hg38"
50.3	1362	"chr12"	"CpG"	"hg38"
50.3	1120	"chr13"	"CpG"	"hg38"
50.3	888	"chr14"	"CpG"	"hg38"
50.3	972	"chr15"	"CpG"	"hg38"
50.3	1094	"chr16"	"CpG"	"hg38"
50.3	982	"chr17"	"CpG"	"hg38"
50.3	884	"chr18"	"CpG"	"hg38"
50.3	834	"chr19"	"CpG"	"hg38"
50.3	2436	"chr2"	"CpG"	"hg38"
50.3	876	"chr20"	"CpG"	"hg38"
50.3	484	"chr21"	"CpG"	"hg38"
50.3	594	"chr22"	"CpG"	"hg38"
50.3	1880	"chr3"	"CpG"	"hg38"
50.3	1802	"chr4"	"CpG"	"hg38"
50.3	1720	"chr5"	"CpG"	"hg38"
50.3	1578	"chr6"	"CpG"	"hg38"
50.3	1784	"chr7"	"CpG"	"hg38"
50.3	1566	"chr8"	"CpG"	"hg38"
50.3	1302	"chr9"	"CpG"	"hg38"
50.3	1140	"chrX"	"CpG"	"hg38"
50.3	188	"chrY"	"CpG"	"hg38"
50.4	2440	"chr1"	"CpG"	"hg38"
50.4	1668	"chr10"	"CpG"	"hg38"
50.4	1482	"chr11"	"CpG"	"hg38"
50.4	1394	"chr12"	"CpG"	"hg38"
50.4	998	"chr13"	"CpG"	"hg38"
50.4	860	"chr14"	"CpG"	"hg38"
50.4	876	"chr15"	"CpG"	"hg38"
50.4	1080	"chr16"	"CpG"	"hg38"
50.4	1012	"chr17"	"CpG"	"hg38"
50.4	902	"chr18"	"CpG"	"hg38"
50.4	840	"chr19"	"CpG"	"hg38"
50.4	2408	"chr2"	"CpG"	"hg38"
50.4	794	"chr20"	"CpG"	"hg38"
50.4	514	"chr21"	"CpG"	"hg38"
50.4	672	"chr22"	"CpG"	"hg38"
50.4	1794	"chr3"	"CpG"	"hg38"
50.4	1800	"chr4"	"CpG"	"hg38"
50.4	1680	"chr5"	"CpG"	"hg38"
50.4	1592	"chr6"	"CpG"	"hg38"
50.4	1772	"chr7"	"CpG"	"hg38"
50.4	1602	"chr8"	"CpG"	"hg38"
50.4	1280	"chr9"	"CpG"	"hg38"
50.4	964	"chrX"	"CpG"	"hg38"
50.4	146	"chrY"	"CpG"	"hg38"
50.5	2350	"chr1"	"CpG"	"hg38"
50.5	1582	"chr10"	"CpG"	"hg38"
50.5	1574	"chr11"	"CpG"	"hg38"
50.5	1328	"chr12"	"CpG"	"hg38"
50.5	1076	"chr13"	"CpG"	"hg38"
50.5	880	"chr14"	"CpG"	"hg38"
50.5	994	"chr15"	"CpG"	"hg38"
50.5	1200	"chr16"	"CpG"	"hg38"
50.5	1076	"chr17"	"CpG"	"hg38"
50.5	776	"chr18"	"CpG"	"hg38"
50.5	856	"chr19"	"CpG"	"hg38"
50.5	2406	"chr2"	"CpG"	"hg38"
50.5	926	"chr20"	"CpG"	"hg38"
50.5	550	"chr21"	"CpG"	"hg38"
50.5	646	"chr22"	"CpG"	"hg38"
50.5	1956	"chr3"	"CpG"	"hg38"
50.5	1888	"chr4"	"CpG"	"hg38"
50.5	1696	"chr5"	"CpG"	"hg38"
50.5	1686	"chr6"	"CpG"	"hg38"
50.5	1814	"chr7"	"CpG"	"hg38"
50.5	1612	"chr8"	"CpG"	"hg38"
50.5	1280	"chr9"	"CpG"	"hg38"
50.5	1080	"chrX"	"CpG"	"hg38"
50.5	164	"chrY"	"CpG"	"hg38"
50.6	2534	"chr1"	"CpG"	"hg38"
50.6	1534	"chr10"	"CpG"	"hg38"
50.6	1598	"chr11"	"CpG"	"hg38"
50.6	1324	"chr12"	"CpG"	"hg38"
50.6	964	"chr13"	"CpG"	"hg38"
50.6	838	"chr14"	"CpG"	"hg38"
50.6	954	"chr15"	"CpG"	"hg38"
50.6	1132	"chr16"	"CpG"	"hg38"
50.6	1042	"chr17"	"CpG"	"hg38"
50.6	926	"chr18"	"CpG"	"hg38"
50.6	814	"chr19"	"CpG"	"hg38"
50.6	2468	"chr2"	"CpG"	"hg38"
50.6	882	"chr20"	"CpG"	"hg38"
50.6	520	"chr21"	"CpG"	"hg38"
50.6	598	"chr22"	"CpG"	"hg38"
50.6	1968	"chr3"	"CpG"	"hg38"
50.6	1822	"chr4"	"CpG"	"hg38"
50.6	1792	"chr5"	"CpG"	"hg38"
50.6	1668	"chr6"	"CpG"	"hg38"
50.6	1768	"chr7"	"CpG"	"hg38"
50.6	1584	"chr8"	"CpG"	"hg38"
50.6	1386	"chr9"	"CpG"	"hg38"
50.6	1064	"chrX"	"CpG"	"hg38"
50.6	154	"chrY"	"CpG"	"hg38"
50.7	2476	"chr1"	"CpG"	"hg38"
50.7	1632	"chr10"	"CpG"	"hg38"
50.7	1514	"chr11"	"CpG"	"hg38"
50.7	1320	"chr12"	"CpG"	"hg38"
50.7	1014	"chr13"	"CpG"	"hg38"
50.7	908	"chr14"	"CpG"	"hg38"
50.7	892	"chr15"	"CpG"	"hg38"
50.7	1146	"chr16"	"CpG"	"hg38"
50.7	1084	"chr17"	"CpG"	"hg38"
50.7	912	"chr18"	"CpG"	"hg38"
50.7	734	"chr19"	"CpG"	"hg38"
50.7	2376	"chr2"	"CpG"	"hg38"
50.7	848	"chr20"	"CpG"	"hg38"
50.7	506	"chr21"	"CpG"	"hg38"
50.7	576	"chr22"	"CpG"	"hg38"
50.7	1946	"chr3"	"CpG"	"hg38"
50.7	1756	"chr4"	"CpG"	"hg38"
50.7	1710	"chr5"	"CpG"	"hg38"
50.7	1702	"chr6"	"CpG"	"hg38"
50.7	1658	"chr7"	"CpG"	"hg38"
50.7	1622	"chr8"	"CpG"	"hg38"
50.7	1354	"chr9"	"CpG"	"hg38"
50.7	1024	"chrX"	"CpG"	"hg38"
50.7	168	"chrY"	"CpG"	"hg38"
50.8	2490	"chr1"	"CpG"	"hg38"
50.8	1560	"chr10"	"CpG"	"hg38"
50.8	1518	"chr11"	"CpG"	"hg38"
50.8	1384	"chr12"	"CpG"	"hg38"
50.8	1076	"chr13"	"CpG"	"hg38"
50.8	922	"chr14"	"CpG"	"hg38"
50.8	956	"chr15"	"CpG"	"hg38"
50.8	1130	"chr16"	"CpG"	"hg38"
50.8	1074	"chr17"	"CpG"	"hg38"
50.8	936	"chr18"	"CpG"	"hg38"
50.8	892	"chr19"	"CpG"	"hg38"
50.8	2452	"chr2"	"CpG"	"hg38"
50.8	864	"chr20"	"CpG"	"hg38"
50.8	510	"chr21"	"CpG"	"hg38"
50.8	596	"chr22"	"CpG"	"hg38"
50.8	1904	"chr3"	"CpG"	"hg38"
50.8	1836	"chr4"	"CpG"	"hg38"
50.8	1684	"chr5"	"CpG"	"hg38"
50.8	1526	"chr6"	"CpG"	"hg38"
50.8	1790	"chr7"	"CpG"	"hg38"
50.8	1568	"chr8"	"CpG"	"hg38"
50.8	1370	"chr9"	"CpG"	"hg38"
50.8	1050	"chrX"	"CpG"	"hg38"
50.8	142	"chrY"	"CpG"	"hg38"
50.9	2558	"chr1"	"CpG"	"hg38"
50.9	1514	"chr10"	"CpG"	"hg38"
50.9	1498	"chr11"	"CpG"	"hg38"
50.9	1338	"chr12"	"CpG"	"hg38"
50.9	1052	"chr13"	"CpG"	"hg38"
50.9	908	"chr14"	"CpG"	"hg38"
50.9	1018	"chr15"	"CpG"	"hg38"
50.9	1306	"chr16"	"CpG"	"hg38"
50.9	1026	"chr17"	"CpG"	"hg38"
50.9	918	"chr18"	"CpG"	"hg38"
50.9	814	"chr19"	"CpG"	"hg38"
50.9	2346	"chr2"	"CpG"	"hg38"
50.9	790	"chr20"	"CpG"	"hg38"
50.9	578	"chr21"	"CpG"	"hg38"
50.9	642	"chr22"	"CpG"	"hg38"
50.9	1790	"chr3"	"CpG"	"hg38"
50.9	1920	"chr4"	"CpG"	"hg38"
50.9	1826	"chr5"	"CpG"	"hg38"
50.9	1660	"chr6"	"CpG"	"hg38"
50.9	1798	"chr7"	"CpG"	"hg38"
50.9	1584	"chr8"	"CpG"	"hg38"
50.9	1384	"chr9"	"CpG"	"hg38"
50.9	1040	"chrX"	"CpG"	"hg38"
50.9	178	"chrY"	"CpG"	"hg38"
51	2460	"chr1"	"CpG"	"hg38"
51	1494	"chr10"	"CpG"	"hg38"
51	1556	"chr11"	"CpG"	"hg38"
51	1418	"chr12"	"CpG"	"hg38"
51	1028	"chr13"	"CpG"	"hg38"
51	882	"chr14"	"CpG"	"hg38"
51	952	"chr15"	"CpG"	"hg38"
51	1184	"chr16"	"CpG"	"hg38"
51	1010	"chr17"	"CpG"	"hg38"
51	978	"chr18"	"CpG"	"hg38"
51	808	"chr19"	"CpG"	"hg38"
51	2314	"chr2"	"CpG"	"hg38"
51	840	"chr20"	"CpG"	"hg38"
51	516	"chr21"	"CpG"	"hg38"
51	580	"chr22"	"CpG"	"hg38"
51	1910	"chr3"	"CpG"	"hg38"
51	1856	"chr4"	"CpG"	"hg38"
51	1840	"chr5"	"CpG"	"hg38"
51	1568	"chr6"	"CpG"	"hg38"
51	1788	"chr7"	"CpG"	"hg38"
51	1658	"chr8"	"CpG"	"hg38"
51	1236	"chr9"	"CpG"	"hg38"
51	1002	"chrX"	"CpG"	"hg38"
51	156	"chrY"	"CpG"	"hg38"
51.1	2674	"chr1"	"CpG"	"hg38"
51.1	1552	"chr10"	"CpG"	"hg38"
51.1	1620	"chr11"	"CpG"	"hg38"
51.1	1292	"chr12"	"CpG"	"hg38"
51.1	1108	"chr13"	"CpG"	"hg38"
51.1	954	"chr14"	"CpG"	"hg38"
51.1	1012	"chr15"	"CpG"	"hg38"
51.1	1116	"chr16"	"CpG"	"hg38"
51.1	1010	"chr17"	"CpG"	"hg38"
51.1	844	"chr18"	"CpG"	"hg38"
51.1	820	"chr19"	"CpG"	"hg38"
51.1	2482	"chr2"	"CpG"	"hg38"
51.1	898	"chr20"	"CpG"	"hg38"
51.1	526	"chr21"	"CpG"	"hg38"
51.1	530	"chr22"	"CpG"	"hg38"
51.1	1860	"chr3"	"CpG"	"hg38"
51.1	1778	"chr4"	"CpG"	"hg38"
51.1	1802	"chr5"	"CpG"	"hg38"
51.1	1616	"chr6"	"CpG"	"hg38"
51.1	1822	"chr7"	"CpG"	"hg38"
51.1	1556	"chr8"	"CpG"	"hg38"
51.1	1360	"chr9"	"CpG"	"hg38"
51.1	1020	"chrX"	"CpG"	"hg38"
51.1	182	"chrY"	"CpG"	"hg38"
51.2	2564	"chr1"	"CpG"	"hg38"
51.2	1708	"chr10"	"CpG"	"hg38"
51.2	1638	"chr11"	"CpG"	"hg38"
51.2	1270	"chr12"	"CpG"	"hg38"
51.2	1064	"chr13"	"CpG"	"hg38"
51.2	942	"chr14"	"CpG"	"hg38"
51.2	930	"chr15"	"CpG"	"hg38"
51.2	1158	"chr16"	"CpG"	"hg38"
51.2	1072	"chr17"	"CpG"	"hg38"
51.2	910	"chr18"	"CpG"	"hg38"
51.2	796	"chr19"	"CpG"	"hg38"
51.2	2530	"chr2"	"CpG"	"hg38"
51.2	880	"chr20"	"CpG"	"hg38"
51.2	532	"chr21"	"CpG"	"hg38"
51.2	624	"chr22"	"CpG"	"hg38"
51.2	1978	"chr3"	"CpG"	"hg38"
51.2	1998	"chr4"	"CpG"	"hg38"
51.2	1714	"chr5"	"CpG"	"hg38"
51.2	1638	"chr6"	"CpG"	"hg38"
51.2	1800	"chr7"	"CpG"	"hg38"
51.2	1698	"chr8"	"CpG"	"hg38"
51.2	1280	"chr9"	"CpG"	"hg38"
51.2	942	"chrX"	"CpG"	"hg38"
51.2	192	"chrY"	"CpG"	"hg38"
51.3	2576	"chr1"	"CpG"	"hg38"
51.3	1560	"chr10"	"CpG"	"hg38"
51.3	1548	"chr11"	"CpG"	"hg38"
51.3	1370	"chr12"	"CpG"	"hg38"
51.3	1046	"chr13"	"CpG"	"hg38"
51.3	962	"chr14"	"CpG"	"hg38"
51.3	1010	"chr15"	"CpG"	"hg38"
51.3	1122	"chr16"	"CpG"	"hg38"
51.3	1050	"chr17"	"CpG"	"hg38"
51.3	912	"chr18"	"CpG"	"hg38"
51.3	784	"chr19"	"CpG"	"hg38"
51.3	2454	"chr2"	"CpG"	"hg38"
51.3	922	"chr20"	"CpG"	"hg38"
51.3	552	"chr21"	"CpG"	"hg38"
51.3	604	"chr22"	"CpG"	"hg38"
51.3	2016	"chr3"	"CpG"	"hg38"
51.3	1816	"chr4"	"CpG"	"hg38"
51.3	1802	"chr5"	"CpG"	"hg38"
51.3	1642	"chr6"	"CpG"	"hg38"
51.3	1730	"chr7"	"CpG"	"hg38"
51.3	1576	"chr8"	"CpG"	"hg38"
51.3	1312	"chr9"	"CpG"	"hg38"
51.3	1084	"chrX"	"CpG"	"hg38"
51.3	194	"chrY"	"CpG"	"hg38"
51.4	2494	"chr1"	"CpG"	"hg38"
51.4	1730	"chr10"	"CpG"	"hg38"
51.4	1476	"chr11"	"CpG"	"hg38"
51.4	1370	"chr12"	"CpG"	"hg38"
51.4	1014	"chr13"	"CpG"	"hg38"
51.4	910	"chr14"	"CpG"	"hg38"
51.4	992	"chr15"	"CpG"	"hg38"
51.4	1120	"chr16"	"CpG"	"hg38"
51.4	1058	"chr17"	"CpG"	"hg38"
51.4	904	"chr18"	"CpG"	"hg38"
51.4	858	"chr19"	"CpG"	"hg38"
51.4	2380	"chr2"	"CpG"	"hg38"
51.4	874	"chr20"	"CpG"	"hg38"
51.4	472	"chr21"	"CpG"	"hg38"
51.4	616	"chr22"	"CpG"	"hg38"
51.4	1974	"chr3"	"CpG"	"hg38"
51.4	1786	"chr4"	"CpG"	"hg38"
51.4	1842	"chr5"	"CpG"	"hg38"
51.4	1578	"chr6"	"CpG"	"hg38"
51.4	1746	"chr7"	"CpG"	"hg38"
51.4	1628	"chr8"	"CpG"	"hg38"
51.4	1390	"chr9"	"CpG"	"hg38"
51.4	964	"chrX"	"CpG"	"hg38"
51.4	174	"chrY"	"CpG"	"hg38"
51.5	2504	"chr1"	"CpG"	"hg38"
51.5	1734	"chr10"	"CpG"	"hg38"
51.5	1442	"chr11"	"CpG"	"hg38"
51.5	1380	"chr12"	"CpG"	"hg38"
51.5	1022	"chr13"	"CpG"	"hg38"
51.5	900	"chr14"	"CpG"	"hg38"
51.5	1008	"chr15"	"CpG"	"hg38"
51.5	1294	"chr16"	"CpG"	"hg38"
51.5	1038	"chr17"	"CpG"	"hg38"
51.5	1104	"chr18"	"CpG"	"hg38"
51.5	892	"chr19"	"CpG"	"hg38"
51.5	2356	"chr2"	"CpG"	"hg38"
51.5	880	"chr20"	"CpG"	"hg38"
51.5	544	"chr21"	"CpG"	"hg38"
