"mp" "length" "chromosome" "type" "genome_id" "prop"
"11481" 49.2 510 "chr22" "GC" "hs1" 1.65140124256241e-07
"11482" 49.2 1774 "chr3" "GC" "hs1" 5.74428589079553e-07
"11483" 49.2 1766 "chr4" "GC" "hs1" 5.71838155757886e-07
"11484" 49.2 1792 "chr5" "GC" "hs1" 5.80257064053302e-07
"11485" 49.2 1580 "chr6" "GC" "hs1" 5.11610581029139e-07
"11486" 49.2 1712 "chr7" "GC" "hs1" 5.54352730836637e-07
"11487" 49.2 1502 "chr8" "GC" "hs1" 4.86353856142891e-07
"11488" 49.2 1250 "chr9" "GC" "hs1" 4.04755206510395e-07
"11489" 49.2 952 "chrX" "GC" "hs1" 3.08261565278317e-07
"11490" 49.2 142 "chrY" "GC" "hs1" 4.59801914595809e-08
"11491" 49.3 2282 "chr1" "GC" "hs1" 7.38921105005377e-07
"11492" 49.3 1590 "chr10" "GC" "hs1" 5.14848622681223e-07
"11493" 49.3 1474 "chr11" "GC" "hs1" 4.77287339517058e-07
"11494" 49.3 1330 "chr12" "GC" "hs1" 4.3065953972706e-07
"11495" 49.3 968 "chr13" "GC" "hs1" 3.1344243192165e-07
"11496" 49.3 844 "chr14" "GC" "hs1" 2.73290715435819e-07
"11497" 49.3 926 "chr15" "GC" "hs1" 2.99842656982901e-07
"11498" 49.3 1140 "chr16" "GC" "hs1" 3.6913674833748e-07
"11499" 49.3 994 "chr17" "GC" "hs1" 3.21861340217066e-07
"11500" 49.3 916 "chr18" "GC" "hs1" 2.96604615330818e-07
"11501" 49.3 748 "chr19" "GC" "hs1" 2.4220551557582e-07
"11502" 49.3 2408 "chr2" "GC" "hs1" 7.79720429821625e-07
"11503" 49.3 914 "chr20" "GC" "hs1" 2.95957007000401e-07
"11504" 49.3 558 "chr21" "GC" "hs1" 1.8068272418624e-07
"11505" 49.3 558 "chr22" "GC" "hs1" 1.8068272418624e-07
"11506" 49.3 1778 "chr3" "GC" "hs1" 5.75723805740386e-07
"11507" 49.3 1786 "chr4" "GC" "hs1" 5.78314239062053e-07
"11508" 49.3 1598 "chr5" "GC" "hs1" 5.17439056002889e-07
"11509" 49.3 1544 "chr6" "GC" "hs1" 4.9995363108164e-07
"11510" 49.3 1730 "chr7" "GC" "hs1" 5.60181205810387e-07
"11511" 49.3 1622 "chr8" "GC" "hs1" 5.25210355967889e-07
"11512" 49.3 1188 "chr9" "GC" "hs1" 3.8467934826748e-07
"11513" 49.3 1056 "chrX" "GC" "hs1" 3.41937198459982e-07
"11514" 49.3 126 "chrY" "GC" "hs1" 4.07993248162478e-08
"11515" 49.4 2350 "chr1" "GC" "hs1" 7.60939788239543e-07
"11516" 49.4 1584 "chr10" "GC" "hs1" 5.12905797689973e-07
"11517" 49.4 1480 "chr11" "GC" "hs1" 4.79230164508308e-07
"11518" 49.4 1228 "chr12" "GC" "hs1" 3.97631514875812e-07
"11519" 49.4 938 "chr13" "GC" "hs1" 3.03728306965401e-07
"11520" 49.4 890 "chr14" "GC" "hs1" 2.88185707035401e-07
"11521" 49.4 916 "chr15" "GC" "hs1" 2.96604615330818e-07
"11522" 49.4 1062 "chr16" "GC" "hs1" 3.43880023451232e-07
"11523" 49.4 978 "chr17" "GC" "hs1" 3.16680473573733e-07
"11524" 49.4 802 "chr18" "GC" "hs1" 2.5969094049707e-07
"11525" 49.4 808 "chr19" "GC" "hs1" 2.61633765488319e-07
"11526" 49.4 2364 "chr2" "GC" "hs1" 7.65473046552459e-07
"11527" 49.4 830 "chr20" "GC" "hs1" 2.68757457122902e-07
"11528" 49.4 510 "chr21" "GC" "hs1" 1.65140124256241e-07
"11529" 49.4 586 "chr22" "GC" "hs1" 1.89749240812073e-07
"11530" 49.4 1878 "chr3" "GC" "hs1" 6.08104222261218e-07
"11531" 49.4 1698 "chr4" "GC" "hs1" 5.49819472523721e-07
"11532" 49.4 1662 "chr5" "GC" "hs1" 5.38162522576221e-07
"11533" 49.4 1524 "chr6" "GC" "hs1" 4.93477547777474e-07
"11534" 49.4 1744 "chr7" "GC" "hs1" 5.64714464123303e-07
"11535" 49.4 1594 "chr8" "GC" "hs1" 5.16143839342056e-07
"11536" 49.4 1272 "chr9" "GC" "hs1" 4.11878898144978e-07
"11537" 49.4 972 "chrX" "GC" "hs1" 3.14737648582483e-07
"11538" 49.4 168 "chrY" "GC" "hs1" 5.43990997549971e-08
"11539" 49.5 2456 "chr1" "GC" "hs1" 7.95263029751624e-07
"11540" 49.5 1504 "chr10" "GC" "hs1" 4.87001464473307e-07
"11541" 49.5 1586 "chr11" "GC" "hs1" 5.13553406020389e-07
"11542" 49.5 1300 "chr12" "GC" "hs1" 4.20945414770811e-07
"11543" 49.5 1004 "chr13" "GC" "hs1" 3.25099381869149e-07
"11544" 49.5 882 "chr14" "GC" "hs1" 2.85595273713735e-07
"11545" 49.5 852 "chr15" "GC" "hs1" 2.75881148757485e-07
"11546" 49.5 1086 "chr16" "GC" "hs1" 3.51651323416231e-07
"11547" 49.5 1028 "chr17" "GC" "hs1" 3.32870681834149e-07
"11548" 49.5 840 "chr18" "GC" "hs1" 2.71995498774986e-07
"11549" 49.5 750 "chr19" "GC" "hs1" 2.42853123906237e-07
"11550" 49.5 2456 "chr2" "GC" "hs1" 7.95263029751624e-07
"11551" 49.5 848 "chr20" "GC" "hs1" 2.74585932096652e-07
"11552" 49.5 472 "chr21" "GC" "hs1" 1.52835565978325e-07
"11553" 49.5 628 "chr22" "GC" "hs1" 2.03349015750823e-07
"11554" 49.5 1830 "chr3" "GC" "hs1" 5.92561622331219e-07
"11555" 49.5 1864 "chr4" "GC" "hs1" 6.03570963948301e-07
"11556" 49.5 1704 "chr5" "GC" "hs1" 5.51762297514971e-07
"11557" 49.5 1476 "chr6" "GC" "hs1" 4.77934947847475e-07
"11558" 49.5 1694 "chr7" "GC" "hs1" 5.48524255862888e-07
"11559" 49.5 1500 "chr8" "GC" "hs1" 4.85706247812474e-07
"11560" 49.5 1274 "chr9" "GC" "hs1" 4.12526506475395e-07
"11561" 49.5 916 "chrX" "GC" "hs1" 2.96604615330818e-07
"11562" 49.5 176 "chrY" "GC" "hs1" 5.69895330766636e-08
"11563" 49.6 2524 "chr1" "GC" "hs1" 8.1728171298579e-07
"11564" 49.6 1556 "chr10" "GC" "hs1" 5.0383928106414e-07
"11565" 49.6 1556 "chr11" "GC" "hs1" 5.0383928106414e-07
"11566" 49.6 1292 "chr12" "GC" "hs1" 4.18354981449144e-07
"11567" 49.6 1022 "chr13" "GC" "hs1" 3.30927856842899e-07
"11568" 49.6 878 "chr14" "GC" "hs1" 2.84300057052902e-07
"11569" 49.6 938 "chr15" "GC" "hs1" 3.03728306965401e-07
"11570" 49.6 1092 "chr16" "GC" "hs1" 3.53594148407481e-07
"11571" 49.6 952 "chr17" "GC" "hs1" 3.08261565278317e-07
"11572" 49.6 928 "chr18" "GC" "hs1" 3.00490265313317e-07
"11573" 49.6 718 "chr19" "GC" "hs1" 2.32491390619571e-07
"11574" 49.6 2404 "chr2" "GC" "hs1" 7.78425213160792e-07
"11575" 49.6 864 "chr20" "GC" "hs1" 2.79766798739985e-07
"11576" 49.6 546 "chr21" "GC" "hs1" 1.76797074203741e-07
"11577" 49.6 612 "chr22" "GC" "hs1" 1.98168149107489e-07
"11578" 49.6 1864 "chr3" "GC" "hs1" 6.03570963948301e-07
"11579" 49.6 1886 "chr4" "GC" "hs1" 6.10694655582884e-07
"11580" 49.6 1620 "chr5" "GC" "hs1" 5.24562747637472e-07
"11581" 49.6 1544 "chr6" "GC" "hs1" 4.9995363108164e-07
"11582" 49.6 1610 "chr7" "GC" "hs1" 5.21324705985389e-07
"11583" 49.6 1570 "chr8" "GC" "hs1" 5.08372539377056e-07
"11584" 49.6 1194 "chr9" "GC" "hs1" 3.86622173258729e-07
"11585" 49.6 948 "chrX" "GC" "hs1" 3.06966348617484e-07
"11586" 49.6 170 "chrY" "GC" "hs1" 5.50467080854137e-08
"11587" 49.7 2478 "chr1" "GC" "hs1" 8.02386721386207e-07
"11588" 49.7 1510 "chr10" "GC" "hs1" 4.88944289464557e-07
"11589" 49.7 1508 "chr11" "GC" "hs1" 4.88296681134141e-07
"11590" 49.7 1306 "chr12" "GC" "hs1" 4.22888239762061e-07
"11591" 49.7 1090 "chr13" "GC" "hs1" 3.52946540077065e-07
"11592" 49.7 882 "chr14" "GC" "hs1" 2.85595273713735e-07
"11593" 49.7 870 "chr15" "GC" "hs1" 2.81709623731235e-07
"11594" 49.7 1076 "chr16" "GC" "hs1" 3.48413281764148e-07
"11595" 49.7 974 "chr17" "GC" "hs1" 3.153852569129e-07
"11596" 49.7 866 "chr18" "GC" "hs1" 2.80414407070402e-07
"11597" 49.7 808 "chr19" "GC" "hs1" 2.61633765488319e-07
"11598" 49.7 2406 "chr2" "GC" "hs1" 7.79072821491209e-07
"11599" 49.7 908 "chr20" "GC" "hs1" 2.94014182009151e-07
"11600" 49.7 448 "chr21" "GC" "hs1" 1.45064266013326e-07
"11601" 49.7 468 "chr22" "GC" "hs1" 1.51540349317492e-07
"11602" 49.7 1858 "chr3" "GC" "hs1" 6.01628138957051e-07
"11603" 49.7 1916 "chr4" "GC" "hs1" 6.20408780539134e-07
"11604" 49.7 1758 "chr5" "GC" "hs1" 5.6924772243622e-07
"11605" 49.7 1530 "chr6" "GC" "hs1" 4.95420372768724e-07
"11606" 49.7 1808 "chr7" "GC" "hs1" 5.85437930696636e-07
"11607" 49.7 1668 "chr8" "GC" "hs1" 5.40105347567471e-07
"11608" 49.7 1282 "chr9" "GC" "hs1" 4.15116939797061e-07
"11609" 49.7 1034 "chrX" "GC" "hs1" 3.34813506825399e-07
"11610" 49.7 164 "chrY" "GC" "hs1" 5.31038830941638e-08
"11611" 49.8 2540 "chr1" "GC" "hs1" 8.22462579629123e-07
"11612" 49.8 1572 "chr10" "GC" "hs1" 5.09020147707473e-07
"11613" 49.8 1430 "chr11" "GC" "hs1" 4.63039956247892e-07
"11614" 49.8 1274 "chr12" "GC" "hs1" 4.12526506475395e-07
"11615" 49.8 1076 "chr13" "GC" "hs1" 3.48413281764148e-07
"11616" 49.8 920 "chr14" "GC" "hs1" 2.97899831991651e-07
"11617" 49.8 866 "chr15" "GC" "hs1" 2.80414407070402e-07
"11618" 49.8 1036 "chr16" "GC" "hs1" 3.35461115155816e-07
"11619" 49.8 1076 "chr17" "GC" "hs1" 3.48413281764148e-07
"11620" 49.8 868 "chr18" "GC" "hs1" 2.81062015400818e-07
"11621" 49.8 762 "chr19" "GC" "hs1" 2.46738773888737e-07
"11622" 49.8 2458 "chr2" "GC" "hs1" 7.95910638082041e-07
"11623" 49.8 896 "chr20" "GC" "hs1" 2.90128532026651e-07
"11624" 49.8 554 "chr21" "GC" "hs1" 1.79387507525407e-07
"11625" 49.8 632 "chr22" "GC" "hs1" 2.04644232411656e-07
"11626" 49.8 1814 "chr3" "GC" "hs1" 5.87380755687885e-07
"11627" 49.8 1906 "chr4" "GC" "hs1" 6.17170738887051e-07
"11628" 49.8 1704 "chr5" "GC" "hs1" 5.51762297514971e-07
"11629" 49.8 1606 "chr6" "GC" "hs1" 5.20029489324556e-07
"11630" 49.8 1766 "chr7" "GC" "hs1" 5.71838155757886e-07
"11631" 49.8 1650 "chr8" "GC" "hs1" 5.34276872593722e-07
"11632" 49.8 1250 "chr9" "GC" "hs1" 4.04755206510395e-07
"11633" 49.8 1028 "chrX" "GC" "hs1" 3.32870681834149e-07
"11634" 49.8 158 "chrY" "GC" "hs1" 5.11610581029139e-08
"11635" 49.9 2444 "chr1" "GC" "hs1" 7.91377379769125e-07
"11636" 49.9 1586 "chr10" "GC" "hs1" 5.13553406020389e-07
"11637" 49.9 1496 "chr11" "GC" "hs1" 4.84411031151641e-07
"11638" 49.9 1364 "chr12" "GC" "hs1" 4.41668881344143e-07
"11639" 49.9 964 "chr13" "GC" "hs1" 3.12147215260817e-07
"11640" 49.9 962 "chr14" "GC" "hs1" 3.114996069304e-07
"11641" 49.9 948 "chr15" "GC" "hs1" 3.06966348617484e-07
"11642" 49.9 1136 "chr16" "GC" "hs1" 3.67841531676647e-07
"11643" 49.9 1062 "chr17" "GC" "hs1" 3.43880023451232e-07
"11644" 49.9 876 "chr18" "GC" "hs1" 2.83652448722485e-07
"11645" 49.9 732 "chr19" "GC" "hs1" 2.37024648932487e-07
"11646" 49.9 2474 "chr2" "GC" "hs1" 8.01091504725374e-07
"11647" 49.9 838 "chr20" "GC" "hs1" 2.71347890444569e-07
"11648" 49.9 480 "chr21" "GC" "hs1" 1.55425999299992e-07
"11649" 49.9 636 "chr22" "GC" "hs1" 2.05939449072489e-07
"11650" 49.9 1806 "chr3" "GC" "hs1" 5.84790322366219e-07
"11651" 49.9 1784 "chr4" "GC" "hs1" 5.77666630731636e-07
"11652" 49.9 1666 "chr5" "GC" "hs1" 5.39457739237055e-07
"11653" 49.9 1596 "chr6" "GC" "hs1" 5.16791447672473e-07
"11654" 49.9 1736 "chr7" "GC" "hs1" 5.62124030801637e-07
"11655" 49.9 1450 "chr8" "GC" "hs1" 4.69516039552058e-07
"11656" 49.9 1256 "chr9" "GC" "hs1" 4.06698031501645e-07
"11657" 49.9 1032 "chrX" "GC" "hs1" 3.34165898494982e-07
"11658" 49.9 138 "chrY" "GC" "hs1" 4.46849747987476e-08
"11659" 50 2368 "chr1" "GC" "hs1" 7.66768263213293e-07
"11660" 50 1568 "chr10" "GC" "hs1" 5.0772493104664e-07
"11661" 50 1430 "chr11" "GC" "hs1" 4.63039956247892e-07
"11662" 50 1274 "chr12" "GC" "hs1" 4.12526506475395e-07
"11663" 50 1110 "chr13" "GC" "hs1" 3.59422623381231e-07
"11664" 50 876 "chr14" "GC" "hs1" 2.83652448722485e-07
"11665" 50 912 "chr15" "GC" "hs1" 2.95309398669984e-07
"11666" 50 1146 "chr16" "GC" "hs1" 3.7107957332873e-07
"11667" 50 1040 "chr17" "GC" "hs1" 3.36756331816649e-07
"11668" 50 848 "chr18" "GC" "hs1" 2.74585932096652e-07
"11669" 50 778 "chr19" "GC" "hs1" 2.5191964053207e-07
"11670" 50 2488 "chr2" "GC" "hs1" 8.05624763038291e-07
"11671" 50 858 "chr20" "GC" "hs1" 2.77823973748735e-07
"11672" 50 534 "chr21" "GC" "hs1" 1.72911424221241e-07
"11673" 50 538 "chr22" "GC" "hs1" 1.74206640882074e-07
"11674" 50 1816 "chr3" "GC" "hs1" 5.88028364018302e-07
"11675" 50 1888 "chr4" "GC" "hs1" 6.11342263913301e-07
"11676" 50 1720 "chr5" "GC" "hs1" 5.56943164158304e-07
"11677" 50 1526 "chr6" "GC" "hs1" 4.9412515610789e-07
"11678" 50 1744 "chr7" "GC" "hs1" 5.64714464123303e-07
"11679" 50 1574 "chr8" "GC" "hs1" 5.0966775603789e-07
"11680" 50 1332 "chr9" "GC" "hs1" 4.31307148057477e-07
"11681" 50 1032 "chrX" "GC" "hs1" 3.34165898494982e-07
"11682" 50 180 "chrY" "GC" "hs1" 5.82847497374969e-08
"11683" 50 0.125 NA "GC" "Hypothetical" 0.00125
"11684" 50.1 2574 "chr1" "GC" "hs1" 8.33471921246206e-07
"11685" 50.1 1598 "chr10" "GC" "hs1" 5.17439056002889e-07
"11686" 50.1 1548 "chr11" "GC" "hs1" 5.01248847742473e-07
"11687" 50.1 1372 "chr12" "GC" "hs1" 4.4425931466581e-07
"11688" 50.1 1000 "chr13" "GC" "hs1" 3.23804165208316e-07
"11689" 50.1 864 "chr14" "GC" "hs1" 2.79766798739985e-07
"11690" 50.1 974 "chr15" "GC" "hs1" 3.153852569129e-07
"11691" 50.1 1080 "chr16" "GC" "hs1" 3.49708498424981e-07
"11692" 50.1 1094 "chr17" "GC" "hs1" 3.54241756737898e-07
"11693" 50.1 878 "chr18" "GC" "hs1" 2.84300057052902e-07
"11694" 50.1 714 "chr19" "GC" "hs1" 2.31196173958738e-07
"11695" 50.1 2508 "chr2" "GC" "hs1" 8.12100846342457e-07
"11696" 50.1 920 "chr20" "GC" "hs1" 2.97899831991651e-07
"11697" 50.1 600 "chr21" "GC" "hs1" 1.9428249912499e-07
"11698" 50.1 570 "chr22" "GC" "hs1" 1.8456837416874e-07
"11699" 50.1 1740 "chr3" "GC" "hs1" 5.6341924746247e-07
"11700" 50.1 1830 "chr4" "GC" "hs1" 5.92561622331219e-07
"11701" 50.1 1806 "chr5" "GC" "hs1" 5.84790322366219e-07
"11702" 50.1 1508 "chr6" "GC" "hs1" 4.88296681134141e-07
"11703" 50.1 1734 "chr7" "GC" "hs1" 5.6147642247122e-07
"11704" 50.1 1602 "chr8" "GC" "hs1" 5.18734272663722e-07
"11705" 50.1 1260 "chr9" "GC" "hs1" 4.07993248162478e-07
"11706" 50.1 1028 "chrX" "GC" "hs1" 3.32870681834149e-07
"11707" 50.1 172 "chrY" "GC" "hs1" 5.56943164158304e-08
"11708" 50.2 2594 "chr1" "GC" "hs1" 8.39948004550372e-07
"11709" 50.2 1636 "chr10" "GC" "hs1" 5.29743614280805e-07
"11710" 50.2 1482 "chr11" "GC" "hs1" 4.79877772838725e-07
"11711" 50.2 1388 "chr12" "GC" "hs1" 4.49440181309143e-07
"11712" 50.2 1006 "chr13" "GC" "hs1" 3.25746990199566e-07
"11713" 50.2 912 "chr14" "GC" "hs1" 2.95309398669984e-07
"11714" 50.2 954 "chr15" "GC" "hs1" 3.08909173608734e-07
"11715" 50.2 1154 "chr16" "GC" "hs1" 3.73670006650397e-07
"11716" 50.2 1004 "chr17" "GC" "hs1" 3.25099381869149e-07
"11717" 50.2 886 "chr18" "GC" "hs1" 2.86890490374568e-07
"11718" 50.2 742 "chr19" "GC" "hs1" 2.40262690584571e-07
"11719" 50.2 2434 "chr2" "GC" "hs1" 7.88139338117041e-07
"11720" 50.2 858 "chr20" "GC" "hs1" 2.77823973748735e-07
"11721" 50.2 512 "chr21" "GC" "hs1" 1.65787732586658e-07
"11722" 50.2 624 "chr22" "GC" "hs1" 2.02053799089989e-07
"11723" 50.2 1834 "chr3" "GC" "hs1" 5.93856838992052e-07
"11724" 50.2 1802 "chr4" "GC" "hs1" 5.83495105705386e-07
"11725" 50.2 1844 "chr5" "GC" "hs1" 5.97094880644135e-07
"11726" 50.2 1588 "chr6" "GC" "hs1" 5.14201014350806e-07
"11727" 50.2 1712 "chr7" "GC" "hs1" 5.54352730836637e-07
"11728" 50.2 1662 "chr8" "GC" "hs1" 5.38162522576221e-07
"11729" 50.2 1326 "chr9" "GC" "hs1" 4.29364323066227e-07
"11730" 50.2 956 "chrX" "GC" "hs1" 3.0955678193915e-07
"11731" 50.2 150 "chrY" "GC" "hs1" 4.85706247812474e-08
"11732" 50.3 2520 "chr1" "GC" "hs1" 8.15986496324957e-07
"11733" 50.3 1640 "chr10" "GC" "hs1" 5.31038830941638e-07
"11734" 50.3 1560 "chr11" "GC" "hs1" 5.05134497724973e-07
"11735" 50.3 1362 "chr12" "GC" "hs1" 4.41021273013727e-07
"11736" 50.3 1120 "chr13" "GC" "hs1" 3.62660665033314e-07
"11737" 50.3 888 "chr14" "GC" "hs1" 2.87538098704985e-07
"11738" 50.3 972 "chr15" "GC" "hs1" 3.14737648582483e-07
"11739" 50.3 1094 "chr16" "GC" "hs1" 3.54241756737898e-07
"11740" 50.3 982 "chr17" "GC" "hs1" 3.17975690234566e-07
"11741" 50.3 884 "chr18" "GC" "hs1" 2.86242882044151e-07
"11742" 50.3 834 "chr19" "GC" "hs1" 2.70052673783736e-07
"11743" 50.3 2436 "chr2" "GC" "hs1" 7.88786946447458e-07
"11744" 50.3 876 "chr20" "GC" "hs1" 2.83652448722485e-07
"11745" 50.3 484 "chr21" "GC" "hs1" 1.56721215960825e-07
"11746" 50.3 594 "chr22" "GC" "hs1" 1.9233967413374e-07
"11747" 50.3 1880 "chr3" "GC" "hs1" 6.08751830591634e-07
"11748" 50.3 1802 "chr4" "GC" "hs1" 5.83495105705386e-07
"11749" 50.3 1720 "chr5" "GC" "hs1" 5.56943164158304e-07
"11750" 50.3 1578 "chr6" "GC" "hs1" 5.10962972698723e-07
"11751" 50.3 1784 "chr7" "GC" "hs1" 5.77666630731636e-07
"11752" 50.3 1566 "chr8" "GC" "hs1" 5.07077322716223e-07
"11753" 50.3 1302 "chr9" "GC" "hs1" 4.21593023101228e-07
"11754" 50.3 1140 "chrX" "GC" "hs1" 3.6913674833748e-07
"11755" 50.3 188 "chrY" "GC" "hs1" 6.08751830591634e-08
"11756" 50.4 2440 "chr1" "GC" "hs1" 7.90082163108291e-07
"11757" 50.4 1668 "chr10" "GC" "hs1" 5.40105347567471e-07
"11758" 50.4 1482 "chr11" "GC" "hs1" 4.79877772838725e-07
"11759" 50.4 1394 "chr12" "GC" "hs1" 4.51383006300393e-07
"11760" 50.4 998 "chr13" "GC" "hs1" 3.231565568779e-07
"11761" 50.4 860 "chr14" "GC" "hs1" 2.78471582079152e-07
"11762" 50.4 876 "chr15" "GC" "hs1" 2.83652448722485e-07
"11763" 50.4 1080 "chr16" "GC" "hs1" 3.49708498424981e-07
"11764" 50.4 1012 "chr17" "GC" "hs1" 3.27689815190816e-07
"11765" 50.4 902 "chr18" "GC" "hs1" 2.92071357017901e-07
"11766" 50.4 840 "chr19" "GC" "hs1" 2.71995498774986e-07
"11767" 50.4 2408 "chr2" "GC" "hs1" 7.79720429821625e-07
"11768" 50.4 794 "chr20" "GC" "hs1" 2.57100507175403e-07
"11769" 50.4 514 "chr21" "GC" "hs1" 1.66435340917074e-07
"11770" 50.4 672 "chr22" "GC" "hs1" 2.17596399019988e-07
"11771" 50.4 1794 "chr3" "GC" "hs1" 5.80904672383719e-07
"11772" 50.4 1800 "chr4" "GC" "hs1" 5.82847497374969e-07
"11773" 50.4 1680 "chr5" "GC" "hs1" 5.43990997549971e-07
"11774" 50.4 1592 "chr6" "GC" "hs1" 5.15496231011639e-07
"11775" 50.4 1772 "chr7" "GC" "hs1" 5.73780980749136e-07
"11776" 50.4 1602 "chr8" "GC" "hs1" 5.18734272663722e-07
"11777" 50.4 1280 "chr9" "GC" "hs1" 4.14469331466645e-07
"11778" 50.4 964 "chrX" "GC" "hs1" 3.12147215260817e-07
"11779" 50.4 146 "chrY" "GC" "hs1" 4.72754081204142e-08
"11780" 50.5 2350 "chr1" "GC" "hs1" 7.60939788239543e-07
"11781" 50.5 1582 "chr10" "GC" "hs1" 5.12258189359556e-07
"11782" 50.5 1574 "chr11" "GC" "hs1" 5.0966775603789e-07
"11783" 50.5 1328 "chr12" "GC" "hs1" 4.30011931396644e-07
"11784" 50.5 1076 "chr13" "GC" "hs1" 3.48413281764148e-07
"11785" 50.5 880 "chr14" "GC" "hs1" 2.84947665383318e-07
"11786" 50.5 994 "chr15" "GC" "hs1" 3.21861340217066e-07
"11787" 50.5 1200 "chr16" "GC" "hs1" 3.88564998249979e-07
"11788" 50.5 1076 "chr17" "GC" "hs1" 3.48413281764148e-07
"11789" 50.5 776 "chr18" "GC" "hs1" 2.51272032201653e-07
"11790" 50.5 856 "chr19" "GC" "hs1" 2.77176365418319e-07
"11791" 50.5 2406 "chr2" "GC" "hs1" 7.79072821491209e-07
"11792" 50.5 926 "chr20" "GC" "hs1" 2.99842656982901e-07
"11793" 50.5 550 "chr21" "GC" "hs1" 1.78092290864574e-07
"11794" 50.5 646 "chr22" "GC" "hs1" 2.09177490724572e-07
"11795" 50.5 1956 "chr3" "GC" "hs1" 6.33360947147466e-07
"11796" 50.5 1888 "chr4" "GC" "hs1" 6.11342263913301e-07
"11797" 50.5 1696 "chr5" "GC" "hs1" 5.49171864193304e-07
"11798" 50.5 1686 "chr6" "GC" "hs1" 5.45933822541221e-07
"11799" 50.5 1814 "chr7" "GC" "hs1" 5.87380755687885e-07
"11800" 50.5 1612 "chr8" "GC" "hs1" 5.21972314315806e-07
"11801" 50.5 1280 "chr9" "GC" "hs1" 4.14469331466645e-07
"11802" 50.5 1080 "chrX" "GC" "hs1" 3.49708498424981e-07
"11803" 50.5 164 "chrY" "GC" "hs1" 5.31038830941638e-08
"11804" 50.6 2534 "chr1" "GC" "hs1" 8.20519754637873e-07
"11805" 50.6 1534 "chr10" "GC" "hs1" 4.96715589429557e-07
"11806" 50.6 1598 "chr11" "GC" "hs1" 5.17439056002889e-07
"11807" 50.6 1324 "chr12" "GC" "hs1" 4.28716714735811e-07
"11808" 50.6 964 "chr13" "GC" "hs1" 3.12147215260817e-07
"11809" 50.6 838 "chr14" "GC" "hs1" 2.71347890444569e-07
"11810" 50.6 954 "chr15" "GC" "hs1" 3.08909173608734e-07
"11811" 50.6 1132 "chr16" "GC" "hs1" 3.66546315015814e-07
"11812" 50.6 1042 "chr17" "GC" "hs1" 3.37403940147065e-07
"11813" 50.6 926 "chr18" "GC" "hs1" 2.99842656982901e-07
"11814" 50.6 814 "chr19" "GC" "hs1" 2.63576590479569e-07
"11815" 50.6 2468 "chr2" "GC" "hs1" 7.99148679734124e-07
"11816" 50.6 882 "chr20" "GC" "hs1" 2.85595273713735e-07
"11817" 50.6 520 "chr21" "GC" "hs1" 1.68378165908324e-07
"11818" 50.6 598 "chr22" "GC" "hs1" 1.93634890794573e-07
"11819" 50.6 1968 "chr3" "GC" "hs1" 6.37246597129966e-07
"11820" 50.6 1822 "chr4" "GC" "hs1" 5.89971189009552e-07
"11821" 50.6 1792 "chr5" "GC" "hs1" 5.80257064053302e-07
"11822" 50.6 1668 "chr6" "GC" "hs1" 5.40105347567471e-07
"11823" 50.6 1768 "chr7" "GC" "hs1" 5.72485764088303e-07
"11824" 50.6 1584 "chr8" "GC" "hs1" 5.12905797689973e-07
"11825" 50.6 1386 "chr9" "GC" "hs1" 4.48792572978726e-07
"11826" 50.6 1064 "chrX" "GC" "hs1" 3.44527631781648e-07
"11827" 50.6 154 "chrY" "GC" "hs1" 4.98658414420807e-08
"11828" 50.7 2476 "chr1" "GC" "hs1" 8.01739113055791e-07
"11829" 50.7 1632 "chr10" "GC" "hs1" 5.28448397619972e-07
"11830" 50.7 1514 "chr11" "GC" "hs1" 4.90239506125391e-07
"11831" 50.7 1320 "chr12" "GC" "hs1" 4.27421498074977e-07
"11832" 50.7 1014 "chr13" "GC" "hs1" 3.28337423521233e-07
"11833" 50.7 908 "chr14" "GC" "hs1" 2.94014182009151e-07
"11834" 50.7 892 "chr15" "GC" "hs1" 2.88833315365818e-07
"11835" 50.7 1146 "chr16" "GC" "hs1" 3.7107957332873e-07
"11836" 50.7 1084 "chr17" "GC" "hs1" 3.51003715085815e-07
"11837" 50.7 912 "chr18" "GC" "hs1" 2.95309398669984e-07
"11838" 50.7 734 "chr19" "GC" "hs1" 2.37672257262904e-07
"11839" 50.7 2376 "chr2" "GC" "hs1" 7.69358696534959e-07
"11840" 50.7 848 "chr20" "GC" "hs1" 2.74585932096652e-07
"11841" 50.7 506 "chr21" "GC" "hs1" 1.63844907595408e-07
"11842" 50.7 576 "chr22" "GC" "hs1" 1.8651119915999e-07
"11843" 50.7 1946 "chr3" "GC" "hs1" 6.30122905495383e-07
"11844" 50.7 1756 "chr4" "GC" "hs1" 5.68600114105803e-07
"11845" 50.7 1710 "chr5" "GC" "hs1" 5.53705122506221e-07
"11846" 50.7 1702 "chr6" "GC" "hs1" 5.51114689184554e-07
"11847" 50.7 1658 "chr7" "GC" "hs1" 5.36867305915388e-07
"11848" 50.7 1622 "chr8" "GC" "hs1" 5.25210355967889e-07
"11849" 50.7 1354 "chr9" "GC" "hs1" 4.3843083969206e-07
"11850" 50.7 1024 "chrX" "GC" "hs1" 3.31575465173316e-07
"11851" 50.7 168 "chrY" "GC" "hs1" 5.43990997549971e-08
"11852" 50.8 2490 "chr1" "GC" "hs1" 8.06272371368707e-07
